GameState,PossibleArrows,WinProb,TieProb
45111714991680,6;,1,0
45111681437568,3;,0,1
45111127785472,3;6;33;35;57;62;,0.5,0.5
45112822287936,3;,1,0
45112755179200,5;,1,0
45112201527296,3;5;33;37;57;59;,1,0
45115422752768,3;5;29;30;59;62;,1,0
45117570236416,5;6;25;29;57;62;,1,0
45119717720064,3;6;25;30;57;59;,1,0
45141192556544,3;6;29;30;35;37;,0.5,0.5
45143340040192,5;6;25;30;33;37;,1,0
45146561265664,3;5;25;29;33;35;,1,0
45107470360256,4;,1,0
45107420028672,6;,1,0
45106832822272,4;6;35;38;59;60;,0.5,0.5
45110691585600,3;,1,0
45110607699648,6;,1,0
45110054047744,3;6;33;38;57;59;,1,0
45112788737600,4;,1,0
45112755183360,3;,0,1
45112201531392,3;4;33;35;57;60;,0.5,0.5
45115422756864,3;6;28;30;59;60;,0.5,0.5
45117570240512,4;6;25;30;57;60;,1,0
45120791465984,3;4;25;28;57;59;,1,0
45141192560640,3;4;28;30;35;38;,0.5,0.5
45143340044288,4;6;25;28;33;38;,0.5,0.5
45144413786112,3;6;25;30;33;35;,0,1
45110054064128,3;6;37;38;51;53;,1,0
45111127805952,4;6;35;38;51;52;,1,0
45112201547776,3;4;35;37;52;53;,1,0
45117570256896,4;6;29;30;52;53;,1,0
45119717740544,3;6;28;30;51;52;,1,0
45120791482368,3;4;28;29;51;53;,1,0
45134750126080,4;6;28;29;37;38;,1,0
45135823867904,3;6;29;30;35;37;,1,0
45136897609728,3;4;28;30;35;38;,1,0
45106832846848,4;6;37;38;52;53;,1,0
45110054072320,5;6;33;38;49;53;,1,0
45112201555968,4;5;33;37;49;52;,1,0
45115422781440,5;6;28;30;52;53;,1,0
45119717748736,4;6;25;30;49;52;,1,0
45120791490560,4;5;25;28;49;53;,1,0
45132602650624,4;5;28;30;37;38;,1,0
45135823876096,5;6;25;30;33;37;,1,0
45136897617920,4;6;25;28;33;38;,1,0
45106832850944,5;6;35;38;51;53;,1,0
45111127818240,3;6;33;38;49;51;,1,0
45112201560064,3;5;33;35;49;53;,0.5,0.5
45115422785536,3;6;29;30;51;53;,1,0
45117570269184,5;6;25;30;49;53;,1,0
45120791494656,3;5;25;29;49;51;,1,0
45132602654720,3;5;29;30;35;38;,1,0
45134750138368,5;6;25;29;33;38;,1,0
45136897622016,3;6;25;30;33;35;,1,0
45106832859136,4;5;35;37;51;52;,0.5,0.5
45110054084608,3;5;33;37;49;51;,1,0
45111127826432,3;4;33;35;49;52;,0.5,0.5
45115422793728,3;5;28;29;51;52;,0.5,0.5
45117570277376,4;5;25;29;49;52;,1,0
45119717761024,3;4;25;28;49;51;,1,0
45132602662912,3;4;28;29;35;37;,1,0
45134750146560,4;5;25;28;33;37;,0.5,0.5
45135823888384,3;5;25;29;33;35;,0.5,0.5
45079989059584,3;4;5;6;25;28;29;30;33;35;37;38;49;51;52;53;57;59;60;62;,1,0
45316849995328,5;,1,0
45316833218432,1;,1,0
45316212457472,1;5;37;38;57;62;,1,0
45317923737344,1;,1,0
45317839851392,4;,1,0
45317286199296,1;4;33;38;60;62;,1,0
45318980701760,4;,1,0
45318913593088,5;,1,0
45318359941120,4;5;33;37;57;60;,1,0
45321581166592,4;5;29;30;60;62;,1,0
45325876133888,1;4;28;30;57;62;,1,0
45326949875712,1;5;28;29;57;60;,1,0
45347350970368,4;5;28;30;37;38;,1,0
45350572195840,1;5;29;30;33;38;,1,0
45352719679488,1;4;28;29;33;37;,1,0
45312555032320,5;,1,0
45312538255232,4;,1,0
45311917494272,4;5;37;38;60;62;,1,0
45316833222144,6;,1,0
45316749336448,5;,1,0
45316212461568,5;6;32;37;56;62;,1,0
45317923741184,4;,1,0
45317823078144,6;,1,0
45317286203392,4;6;32;38;56;60;,1,0
45320507428864,5;6;28;29;60;62;,1,0
45325876137984,4;6;24;28;56;62;,1,0
45326949879808,4;5;24;29;56;60;,1,0
45346277232640,4;6;28;29;37;38;,1,0
45350572199936,5;6;24;29;32;38;,1,0
45352719683584,4;5;24;28;32;37;,1,0
45312538267200,6;,1,0
45312471158656,5;,1,0
45311917506560,5;6;33;37;57;62;,1,0
45317839867392,6;,1,0
45317823090560,1;,1,0
45317286215680,1;6;32;33;56;62;,1,0
45318980718080,1;,1,0
45318896832064,5;,1,0
45318359957504,1;5;32;37;56;57;,1,0
45320507441152,1;5;29;30;57;62;,1,0
45321581182976,5;6;24;29;56;62;,1,0
45325876150272,1;6;24;30;56;57;,1,0
45346277244928,1;6;29;30;33;37;,1,0
45347350986752,5;6;24;30;32;37;,1,0
45352719695872,1;5;24;29;32;33;,1,0
45312555048512,4;,1,0
45312471162624,6;,1,0
45311917510656,4;6;33;38;57;60;,1,0
45316850015744,1;,1,0
45316749352512,6;,1,0
45316212477952,1;6;32;38;56;57;,1,0
45318913613312,4;,1,0
45318896836352,1;,1,0
45318359961600,1;4;32;33;56;60;,1,0
45320507445248,1;6;28;30;57;60;,1,0
45321581187072,4;6;24;30;56;60;,1,0
45326949896192,1;4;24;28;56;57;,1,0
45346277249024,1;4;28;30;33;38;,1,0
45347350990848,4;6;24;28;32;38;,1,0
45350572216320,1;6;24;30;32;33;,1,0
45316212490240,1;6;37;38;49;53;,1,0
45317286232064,4;6;33;38;49;52;,1,0
45318359973888,1;4;33;37;52;53;,1,0
45321581199360,4;6;29;30;52;53;,1,0
45325876166656,1;6;28;30;49;52;,1,0
45326949908480,1;4;28;29;49;53;,1,0
45338761068544,4;6;28;29;37;38;,1,0
45341982294016,1;6;29;30;33;37;,1,0
45343056035840,1;4;28;30;33;38;,1,0
45311917527040,4;6;37;38;52;53;,1,0
45316212494336,5;6;32;38;48;53;,1,0
45318359977984,4;5;32;37;48;52;,1,0
45320507461632,5;6;28;30;52;53;,1,0
45325876170752,4;6;24;30;48;52;,1,0
45326949912576,4;5;24;28;48;53;,1,0
45337687330816,4;5;28;30;37;38;,1,0
45341982298112,5;6;24;30;32;37;,1,0
45343056039936,4;6;24;28;32;38;,1,0
45311917539328,5;6;33;38;49;53;,1,0
45317286248448,1;6;32;38;48;49;,1,0
45318359990272,1;5;32;33;48;53;,1,0
45320507473920,1;6;29;30;49;53;,1,0
45321581215744,5;6;24;30;48;53;,1,0
45326949924864,1;5;24;29;48;49;,1,0
45337687343104,1;5;29;30;33;38;,1,0
45338761084928,5;6;24;29;32;38;,1,0
45343056052224,1;6;24;30;32;33;,1,0
45311917547520,4;5;33;37;49;52;,1,0
45316212514816,1;5;32;37;48;49;,1,0
45317286256640,1;4;32;33;48;52;,1,0
45320507482112,1;5;28;29;49;52;,1,0
45321581223936,4;5;24;29;48;52;,1,0
45325876191232,1;4;24;28;48;49;,1,0
45337687351296,1;4;28;29;33;37;,1,0
45338761093120,4;5;24;28;32;37;,1,0
45341982318592,1;5;24;29;32;33;,1,0
45286147489792,1;4;5;6;24;28;29;30;32;33;37;38;48;49;52;53;56;57;60;62;,1,0
45382348246720,5;,1,0
45382331469696,3;,1,0
45381710708736,3;5;37;38;59;62;,1,0
45386643213888,3;,1,0
45386592882560,1;,1,0
45386005676032,1;3;35;38;57;62;,1,0
45387666624064,5;,1,0
45387700178624,1;,1,0
45387079417856,1;5;35;37;57;59;,1,0
45392448126976,1;5;29;30;57;62;,1,0
45394595610624,1;3;25;30;59;62;,1,0
45395669352448,3;5;25;29;57;59;,1,0
45416070447104,3;5;29;30;35;38;,1,0
45418217930752,1;5;25;30;37;38;,1,0
45421439156224,1;3;25;29;35;37;,1,0
45381257731776,6;,1,0
45381224177536,5;,1,0
45380636971008,5;6;35;37;59;62;,1,0
45386592886272,6;,1,0
45386542555008,3;,1,0
45386005680128,3;6;32;35;56;62;,1,0
45387700182528,3;,1,0
45387616296640,5;,1,0
45387079421952,3;5;32;37;56;59;,1,0
45389226905600,3;5;29;30;59;62;,1,0
45392448131072,5;6;24;29;56;62;,1,0
45394595614720,3;6;24;30;56;59;,1,0
45414996709376,3;6;29;30;35;37;,1,0
45418217934848,5;6;24;30;32;37;,1,0
45421439160320,3;5;24;29;32;35;,1,0
45381274517056,5;,1,0
45381257740160,1;,1,0
45380636979200,1;5;37;38;57;62;,1,0
45382331481600,6;,1,0
45382247595904,5;,1,0
45381710721024,5;6;32;37;56;62;,1,0
45386643226112,1;,1,0
45386542562880,6;,1,0
45386005688320,1;6;32;38;56;57;,1,0
45389226913792,5;6;25;29;57;62;,1,0
45394595622912,1;6;24;25;56;62;,1,0
45395669364736,1;5;24;29;56;57;,1,0
45414996717568,1;6;25;29;37;38;,1,0
45416070459392,5;6;24;29;32;38;,1,0
45421439168512,1;5;24;25;32;37;,1,0
45381224193600,6;,1,0
45381274525376,1;,1,0
45380636987392,1;6;35;38;57;59;,1,0
45382348267008,3;,1,0
45382247603904,6;,1,0
45381710729216,3;6;32;38;56;59;,1,0
45387666644480,1;,1,0
45387616312896,3;,1,0
45387079438336,1;3;32;35;56;57;,1,0
45389226921984,3;6;25;30;57;59;,1,0
45392448147456,1;6;24;30;56;57;,1,0
45395669372928,1;3;24;25;56;59;,1,0
45414996725760,1;3;25;30;35;38;,0,1
45416070467584,3;6;24;30;32;35;,1,0
45418217951232,1;6;24;25;32;38;,1,0
45381710741504,3;6;37;38;51;53;,1,0
45386005708800,1;6;35;38;49;51;,1,0
45387079450624,1;3;35;37;49;53;,1,0
45392448159744,1;6;29;30;49;53;,1,0
45394595643392,3;6;25;30;49;51;,1,0
45395669385216,1;3;25;29;51;53;,1,0
45407480545280,3;6;29;30;35;37;,1,0
45409628028928,1;6;25;29;37;38;,1,0
45411775512576,1;3;25;30;35;38;,1,0
45380637003776,5;6;35;38;51;53;,1,0
45386005712896,3;6;32;38;48;51;,1,0
45387079454720,3;5;32;35;48;53;,1,0
45389226938368,3;6;29;30;51;53;,1,0
45392448163840,5;6;24;30;48;53;,1,0
45395669389312,3;5;24;29;48;51;,1,0
45406406807552,3;5;29;30;35;38;,1,0
45409628033024,5;6;24;29;32;38;,1,0
45411775516672,3;6;24;30;32;35;,1,0
45380637011968,1;6;37;38;49;53;,1,0
45381710753792,5;6;32;38;48;53;,1,0
45387079462912,1;5;32;37;48;49;,1,0
45389226946560,5;6;25;30;49;53;,1,0
45394595655680,1;6;24;30;48;49;,1,0
45395669397504,1;5;24;25;48;53;,1,0
45406406815744,1;5;25;30;37;38;,1,0
45407480557568,5;6;24;30;32;37;,1,0
45411775524864,1;6;24;25;32;38;,1,0
45380637024256,1;5;35;37;49;51;,1,0
45381710766080,3;5;32;37;48;51;,1,0
45386005733376,1;3;32;35;48;49;,1,0
45389226958848,3;5;25;29;49;51;,1,0
45392448184320,1;5;24;29;48;49;,1,0
45394595667968,1;3;24;25;48;51;,1,0
45406406828032,1;3;25;29;35;37;,0.5,0.5
45407480569856,3;5;24;29;32;35;,1,0
45409628053504,1;5;24;25;32;37;,1,0
45354866966528,1;3;5;6;24;25;29;30;32;35;37;38;48;49;51;53;56;57;59;62;,1,0
45451067723520,3;,1,0
45451017392000,4;,1,0
45450430185472,3;4;35;38;60;62;,1,0
45454288948928,1;,1,0
45454205063040,3;,1,0
45453651410944,1;3;33;38;59;62;,1,0
45456352546496,4;,1,0
45456386100992,1;,1,0
45455798894592,1;4;33;35;59;60;,1,0
45459020120064,3;4;28;30;59;62;,1,0
45461167603712,1;4;25;30;60;62;,1,0
45464388829184,1;3;25;28;59;60;,1,0
45486937407488,1;4;28;30;33;38;,1,0
45488011149312,1;3;25;30;35;38;,1,0
45490158632960,3;4;25;28;33;35;,1,0
45449993985728,4;,1,0
45449943654144,6;,1,0
45449356447744,4;6;35;38;59;60;,1,0
45454288952832,3;,1,0
45454188289728,6;,1,0
45453651415040,3;6;32;38;56;59;,1,0
45456386104832,4;,1,0
45456335773440,3;,1,0
45455798898688,3;4;32;35;56;60;,1,0
45457946382336,3;6;28;30;59;60;,1,0
45461167607808,4;6;24;30;56;60;,1,0
45464388833280,3;4;24;28;56;59;,1,0
45483716186112,3;4;28;30;35;38;,1,0
45486937411584,4;6;24;28;32;38;,1,0
45488011153408,3;6;24;30;32;35;,1,0
45449993993984,1;,1,0
45449910108032,4;,0,1
45449356455936,1;4;33;38;60;62;,1,0
45451067735552,4;,1,0
45450967072512,6;,1,0
45450430197760,4;6;32;38;56;60;,1,0
45454205074944,6;,1,0
45454188298112,1;,1,0
45453651423232,1;6;32;33;56;62;,1,0
45457946390528,1;6;25;28;60;62;,1,0
45459020132352,4;6;24;28;56;62;,1,0
45464388841472,1;4;24;25;56;60;,1,0
45483716194304,4;6;25;28;33;38;,1,0
45488011161600,1;6;24;25;32;38;,1,0
45490158645248,1;4;24;28;32;33;,1,0
45449910111936,6;,1,0
45449943666560,1;,0,1
45449356460032,1;6;33;35;59;62;,1,0
45451017408000,6;,1,0
45450967076736,3;,0,1
45450430201856,3;6;32;35;56;62;,0.5,0.5
45456352562688,3;,1,0
45456335785664,1;,1,0
45455798910976,1;3;32;33;56;59;,1,0
45457946394624,1;3;25;30;59;62;,1,0
45459020136448,3;6;24;30;56;59;,1,0
45461167620096,1;6;24;25;56;62;,1,0
45483716198400,3;6;25;30;33;35;,0,1
45486937423872,1;6;24;30;32;33;,1,0
45490158649344,1;3;24;25;32;35;,1,0
45450430218240,4;6;35;38;51;52;,1,0
45453651443712,3;6;33;38;49;51;,1,0
45455798927360,3;4;33;35;49;52;,1,0
45459020152832,3;6;28;30;51;52;,1,0
45461167636480,4;6;25;30;49;52;,1,0
45464388861952,3;4;25;28;49;51;,1,0
45476200022016,3;4;28;30;35;38;,1,0
45478347505664,4;6;25;28;33;38;,1,0
45479421247488,3;6;25;30;33;35;,1,0
45449356488704,4;6;33;38;49;52;,1,0
45453651456000,1;6;32;38;48;49;,1,0
45455798939648,1;4;32;33;48;52;,1,0
45457946423296,1;6;28;30;49;52;,1,0
45459020165120,4;6;24;30;48;52;,1,0
45464388874240,1;4;24;28;48;49;,1,0
45475126292480,1;4;28;30;33;38;,1,0
45476200034304,4;6;24;28;32;38;,1,0
45479421259776,1;6;24;30;32;33;,1,0
45449356492800,1;6;35;38;49;51;,1,0
45450430234624,3;6;32;38;48;51;,1,0
45455798943744,1;3;32;35;48;49;,1,0
45457946427392,3;6;25;30;49;51;,1,0
45461167652864,1;6;24;30;48;49;,1,0
45464388878336,1;3;24;25;48;51;,1,0
45475126296576,1;3;25;30;35;38;,1,0
45476200038400,3;6;24;30;32;35;,1,0
45478347522048,1;6;24;25;32;38;,1,0
45449356500992,1;4;33;35;51;52;,0,1
45450430242816,3;4;32;35;48;52;,0.5,0.5
45453651468288,1;3;32;33;48;51;,1,0
45457946435584,1;3;25;28;51;52;,1,0
45459020177408,3;4;24;28;48;51;,1,0
45461167661056,1;4;24;25;48;52;,1,0
45475126304768,3;4;25;28;33;35;,0.5,0.5
45478347530240,1;4;24;28;32;33;,1,0
45479421272064,1;3;24;25;32;35;,0.5,0.5
45423586443264,1;3;4;6;24;25;28;30;32;33;35;38;48;49;51;52;56;59;60;62;,1,0
45519770422976,4;,1,0
45519736868608,5;,1,0
45519149662208,4;5;35;37;59;60;,1,0
45522991648320,3;,1,0
45522924539584,5;,1,0
45522370887680,3;5;33;37;57;59;,1,0
45524031835712,4;,1,0
45523998281472,3;,1,0
45523444629504,3;4;33;35;57;60;,1,0
45527739596800,3;5;28;29;59;60;,1,0
45529887080448,4;5;25;29;57;60;,1,0
45532034564096,3;4;25;28;57;59;,1,0
45553509400576,3;4;28;29;35;37;,1,0
45555656884224,4;5;25;28;33;37;,1,0
45556730626048,3;5;25;29;33;35;,1,0
45518696693312,4;,1,0
45518629584640,5;,1,0
45518075932672,4;5;33;37;57;60;,1,0
45522991660544,1;,1,0
45522907774528,5;,1,0
45522370899968,1;5;32;37;56;57;,1,0
45523998293504,4;,1,0
45523981516544,1;,1,0
45523444641792,1;4;32;33;56;60;,1,0
45526665867264,1;5;28;29;57;60;,1,0
45527739609088,4;5;24;29;56;60;,1,0
45532034576384,1;4;24;28;56;57;,1,0
45552435671040,1;4;28;29;33;37;,1,0
45553509412864,4;5;24;28;32;37;,0.5,0.5
45556730638336,1;5;24;29;32;33;,1,0
45518663142976,5;,1,0
45518696697536,1;,1,0
45518075936768,1;5;35;37;57;59;,1,0
45519770439168,3;,1,0
45519686553280,5;,1,0
45519149678592,3;5;32;37;56;59;,1,0
45524031852032,1;,1,0
45523981520448,3;,1,0
45523444645888,1;3;32;35;56;57;,1,0
45526665871360,3;5;25;29;57;59;,1,0
45529887096832,1;5;24;29;56;57;,1,0
45532034580480,1;3;24;25;56;59;,1,0
45552435675136,1;3;25;29;35;37;,0,1
45553509416960,3;5;24;29;32;35;,0.5,0.5
45555656900608,1;5;24;25;32;37;,1,0
45518629592768,4;,0,1
45518663147264,1;,0,1
45518075940864,1;4;33;35;59;60;,0,1
45519736888832,4;,1,0
45519686557440,3;,0,1
45519149682688,3;4;32;35;56;60;,0.5,0.5
45522924559872,3;,1,0
45522907782848,1;,1,0
45522370908160,1;3;32;33;56;59;,1,0
45526665875456,1;3;25;28;59;60;,1,0
45527739617280,3;4;24;28;56;59;,1,0
45529887100928,1;4;24;25;56;60;,1,0
45552435679232,3;4;25;28;33;35;,0,1
45555656904704,1;4;24;28;32;33;,1,0
45556730646528,1;3;24;25;32;35;,0,1
45519149694976,3;4;35;37;52;53;,1,0
45522370920448,1;3;33;37;51;53;,1,0
45523444662272,1;4;33;35;51;52;,1,0
45527739629568,3;4;28;29;51;53;,1,0
45529887113216,1;4;25;29;52;53;,1,0
45532034596864,1;3;25;28;51;52;,1,0
45547066982400,1;4;28;29;33;37;,1,0
45548140724224,1;3;25;29;35;37;,1,0
45549214466048,3;4;25;28;33;35;,1,0
45518075957248,4;5;35;37;51;52;,1,0
45522370924544,3;5;32;37;48;51;,1,0
45523444666368,3;4;32;35;48;52;,1,0
45526665891840,3;5;28;29;51;52;,1,0
45529887117312,4;5;24;29;48;52;,1,0
45532034600960,3;4;24;28;48;51;,1,0
45543845761024,3;4;28;29;35;37;,1,0
45547066986496,4;5;24;28;32;37;,1,0
45548140728320,3;5;24;29;32;35;,1,0
45518075965440,1;4;33;37;52;53;,1,0
45519149707264,4;5;32;37;48;52;,1,0
45522370932736,1;5;32;33;48;53;,1,0
45526665900032,1;5;25;28;52;53;,1,0
45527739641856,4;5;24;28;48;53;,1,0
45532034609152,1;4;24;25;48;52;,1,0
45543845769216,4;5;25;28;33;37;,1,0
45548140736512,1;5;24;25;32;37;,1,0
45549214478336,1;4;24;28;32;33;,1,0
45518075969536,1;5;33;35;51;53;,1,0
45519149711360,3;5;32;35;48;53;,0.5,0.5
45523444678656,1;3;32;33;48;51;,1,0
45526665904128,1;3;25;29;51;53;,1,0
45527739645952,3;5;24;29;48;51;,1,0
45529887129600,1;5;24;25;48;53;,1,0
45543845773312,3;5;25;29;33;35;,0.5,0.5
45547066998784,1;5;24;29;32;33;,1,0
45549214482432,1;3;24;25;32;35;,1,0
45492305920000,1;3;4;5;24;25;28;29;32;33;35;37;48;51;52;53;56;57;59;60;,1,0
45667326038016,5;6;20;21;60;62;,1,0
45669473521664,4;6;19;20;59;62;,1,0
45670547263488,4;5;19;21;59;60;,1,0
45693095841792,4;6;20;21;37;38;,1,0
45694169583616,5;6;19;21;35;38;,1,0
45696317067264,4;5;19;20;35;37;,1,0
45665178562560,4;5;21;22;60;62;,1,0
45669473529856,1;4;20;22;57;62;,1,0
45670547271680,1;5;20;21;57;60;,1,0
45690948366336,4;5;20;22;37;38;,1,0
45694169591808,1;5;21;22;33;38;,1,0
45696317075456,1;4;20;21;33;37;,1,0
45665178566656,5;6;19;21;59;62;,1,0
45667326050304,1;5;21;22;57;62;,1,0
45669473533952,1;6;19;22;57;59;,1,0
45690948370432,5;6;19;22;35;37;,1,0
45693095854080,1;6;21;22;33;37;,1,0
45696317079552,1;5;19;21;33;35;,1,0
45665178570752,4;6;19;22;59;60;,0.5,0.5
45667326054400,1;6;20;22;57;60;,0.5,0.5
45670547279872,1;4;19;20;57;59;,1,0
45690948374528,4;6;19;20;35;38;,0.5,0.5
45693095858176,1;4;20;22;33;38;,0.5,0.5
45694169600000,1;6;19;22;33;35;,0.5,0.5
45667326070784,5;6;20;22;52;53;,1,0
45669473554432,4;6;19;22;51;52;,1,0
45670547296256,4;5;19;20;51;53;,1,0
45684505939968,4;5;20;22;37;38;,1,0
45685579681792,5;6;19;22;35;37;,1,0
45686653423616,4;6;19;20;35;38;,1,0
45665178595328,4;6;21;22;52;53;,1,0
45669473562624,1;6;20;22;49;52;,1,0
45670547304448,1;4;20;21;49;53;,1,0
45682358464512,4;6;20;21;37;38;,1,0
45685579689984,1;6;21;22;33;37;,1,0
45686653431808,1;4;20;22;33;38;,1,0
45665178599424,5;6;19;22;51;53;,1,0
45667326083072,1;6;21;22;49;53;,1,0
45670547308544,1;5;19;21;49;51;,1,0
45682358468608,5;6;19;21;35;38;,1,0
45684505952256,1;5;21;22;33;38;,1,0
45686653435904,1;6;19;22;33;35;,1,0
45665178607616,4;5;19;21;51;52;,0.5,0.5
45667326091264,1;5;20;21;49;52;,0.5,0.5
45669473574912,1;4;19;20;49;51;,1,0
45682358476800,4;5;19;20;35;37;,1,0
45684505960448,1;4;20;21;33;37;,1,0
45685579702272,1;5;19;21;33;35;,0.5,0.5
45629744873472,1;4;5;6;19;20;21;22;33;35;37;38;49;51;52;53;57;59;60;62;,1,0
45736045510656,4;5;21;22;60;62;,1,0
45738192994304,3;4;20;22;59;62;,1,0
45739266736128,3;5;20;21;59;60;,1,0
45761815314432,4;5;20;22;37;38;,1,0
45762889056256,3;5;21;22;35;38;,1,0
45765036539904,3;4;20;21;35;37;,1,0
45732824297472,5;6;20;21;60;62;,1,0
45738193006592,4;6;16;20;56;62;,1,0
45739266748416,4;5;16;21;56;60;,1,0
45758594101248,4;6;20;21;37;38;,1,0
45762889068544,5;6;16;21;32;38;,1,0
45765036552192,4;5;16;20;32;37;,1,0
45732824301568,3;5;21;22;59;62;,1,0
45736045527040,5;6;16;21;56;62;,1,0
45738193010688,3;6;16;22;56;59;,1,0
45758594105344,3;6;21;22;35;37;,0.5,0.5
45761815330816,5;6;16;22;32;37;,1,0
45765036556288,3;5;16;21;32;35;,1,0
45732824305664,3;6;20;22;59;60;,0.5,0.5
45736045531136,4;6;16;22;56;60;,1,0
45739266756608,3;4;16;20;56;59;,1,0
45758594109440,3;4;20;22;35;38;,0,1
45761815334912,4;6;16;20;32;38;,0.5,0.5
45762889076736,3;6;16;22;32;35;,0.5,0.5
45736045543424,4;6;21;22;52;53;,1,0
45738193027072,3;6;20;22;51;52;,1,0
45739266768896,3;4;20;21;51;53;,1,0
45753225412608,4;6;20;21;37;38;,1,0
45754299154432,3;6;21;22;35;37;,1,0
45755372896256,3;4;20;22;35;38;,1,0
45732824330240,5;6;20;22;52;53;,1,0
45738193039360,4;6;16;22;48;52;,1,0
45739266781184,4;5;16;20;48;53;,1,0
45750004199424,4;5;20;22;37;38;,1,0
45754299166720,5;6;16;22;32;37;,1,0
45755372908544,4;6;16;20;32;38;,1,0
45732824334336,3;6;21;22;51;53;,1,0
45736045559808,5;6;16;22;48;53;,1,0
45739266785280,3;5;16;21;48;51;,1,0
45750004203520,3;5;21;22;35;38;,1,0
45753225428992,5;6;16;21;32;38;,1,0
45755372912640,3;6;16;22;32;35;,1,0
45732824342528,3;5;20;21;51;52;,0.5,0.5
45736045568000,4;5;16;21;48;52;,1,0
45738193051648,3;4;16;20;48;51;,1,0
45750004211712,3;4;20;21;35;37;,0.5,0.5
45753225437184,4;5;16;20;32;37;,0.5,0.5
45754299179008,3;5;16;21;32;35;,1,0
45698464350208,3;4;5;6;16;20;21;22;32;35;37;38;48;51;52;53;56;59;60;62;,1,0
45940056457216,3;5;21;22;59;62;,1,0
45944351424512,1;3;19;22;57;62;,1,0
45945425166336,1;5;19;21;57;59;,1,0
45965826260992,3;5;19;22;37;38;,1,0
45967973744640,1;5;21;22;33;38;,1,0
45971194970112,1;3;19;21;33;37;,1,0
45938982719488,5;6;19;21;59;62;,1,0
45944351428608,3;6;16;19;56;62;,1,0
45945425170432,3;5;16;21;56;59;,1,0
45964752523264,3;6;19;21;37;38;,1,0
45967973748736,5;6;16;21;32;38;,1,0
45971194974208,3;5;16;19;32;37;,1,0
45938982727680,1;5;21;22;57;62;,1,0
45940056469504,5;6;16;21;56;62;,1,0
45944351436800,1;6;16;22;56;57;,1,0
45964752531456,1;6;21;22;33;37;,1,0
45965826273280,5;6;16;22;32;37;,1,0
45971194982400,1;5;16;21;32;33;,1,0
45938982735872,1;6;19;22;57;59;,1,0
45940056477696,3;6;16;22;56;59;,1,0
45945425186816,1;3;16;19;56;57;,1,0
45964752539648,1;3;19;22;33;38;,1,0
45965826281472,3;6;16;19;32;38;,1,0
45967973765120,1;6;16;22;32;33;,1,0
45940056489984,3;6;21;22;51;53;,1,0
45944351457280,1;6;19;22;49;51;,1,0
45945425199104,1;3;19;21;49;53;,1,0
45957236359168,3;6;19;21;37;38;,1,0
45959383842816,1;6;21;22;33;37;,1,0
45961531326464,1;3;19;22;33;38;,1,0
45938982752256,5;6;19;22;51;53;,1,0
45944351461376,3;6;16;22;48;51;,1,0
45945425203200,3;5;16;19;48;53;,1,0
45956162621440,3;5;19;22;37;38;,1,0
45959383846912,5;6;16;22;32;37;,1,0
45961531330560,3;6;16;19;32;38;,1,0
45938982760448,1;6;21;22;49;53;,1,0
45940056502272,5;6;16;22;48;53;,1,0
45945425211392,1;5;16;21;48;49;,1,0
45956162629632,1;5;21;22;33;38;,1,0
45957236371456,5;6;16;21;32;38;,1,0
45961531338752,1;6;16;22;32;33;,1,0
45938982772736,1;5;19;21;49;51;,1,0
45940056514560,3;5;16;21;48;51;,1,0
45944351481856,1;3;16;19;48;49;,1,0
45956162641920,1;3;19;21;33;37;,1,0
45957236383744,3;5;16;19;32;37;,1,0
45959383867392,1;5;16;21;32;33;,1,0
45904622780416,1;3;5;6;16;19;21;22;32;33;37;38;48;49;51;53;56;57;59;62;,1,0
46008775933952,3;4;19;22;60;62;,1,0
46010923417600,1;4;20;22;57;62;,1,0
46014144643072,1;3;19;20;57;60;,1,0
46034545737728,3;4;20;22;35;38;,1,0
46037766963200,1;3;19;22;33;38;,1,0
46039914446848,1;4;19;20;33;35;,1,0
46007702196224,3;6;19;20;60;62;,1,0
46010923421696,4;6;16;20;56;62;,1,0
46014144647168,3;4;16;19;56;60;,1,0
46033472000000,4;6;19;20;35;38;,1,0
46037766967296,3;6;16;19;32;38;,1,0
46039914450944,3;4;16;20;32;35;,1,0
46007702204416,1;6;20;22;57;60;,1,0
46008775946240,4;6;16;22;56;60;,1,0
46014144655360,1;4;16;20;56;57;,1,0
46033472008192,1;4;20;22;33;38;,1,0
46034545750016,4;6;16;20;32;38;,1,0
46037766975488,1;6;16;22;32;33;,1,0
46007702208512,1;3;19;22;57;62;,1,0
46008775950336,3;6;16;19;56;62;,1,0
46010923433984,1;6;16;22;56;57;,1,0
46033472012288,1;6;19;22;33;35;,1,0
46034545754112,3;6;16;22;32;35;,1,0
46039914463232,1;3;16;19;32;33;,1,0
46008775966720,4;6;19;22;51;52;,1,0
46010923450368,1;6;20;22;49;52;,1,0
46014144675840,1;4;19;20;49;51;,1,0
46025955835904,4;6;19;20;35;38;,1,0
46028103319552,1;4;20;22;33;38;,1,0
46029177061376,1;6;19;22;33;35;,1,0
46007702228992,3;6;20;22;51;52;,1,0
46010923454464,4;6;16;22;48;52;,1,0
46014144679936,3;4;16;20;48;51;,1,0
46024882098176,3;4;20;22;35;38;,1,0
46028103323648,4;6;16;20;32;38;,1,0
46029177065472,3;6;16;22;32;35;,1,0
46007702241280,1;6;19;22;49;51;,1,0
46008775983104,3;6;16;22;48;51;,1,0
