GameState,PossibleArrows,WinProb,TieProb
116672787416512,46;61;,1,0
116672787417984,23;61;,1,0
116672787418048,21;62;,1,0
116672787418944,23;46;,1,0
116672787419008,21;47;,1,0
116674867791279,,1,0
116673861158272,47;60;,1,0
116674901345772,,1,0
116673861158336,44;62;,1,0
116673861159680,23;62;,1,0
116673861159872,22;60;,1,0
116673861160704,22;47;,1,0
116673861160832,23;44;,1,0
116677015274862,,0,1
116676008641856,46;60;,0,1
116677032052140,,1,0
116676008641920,44;61;,1,0
116676008643328,22;61;,1,0
116676008643456,21;60;,0,1
116676008644352,21;46;,0,1
116676008644416,22;44;,1,0
116681377350976,46;55;,0,1
116681377351040,47;53;,1,0
116681377352576,21;55;,1,0
116681377352640,22;53;,1,0
116681377353024,22;47;,1,0
116681377353152,21;46;,1,0
116682451092864,44;55;,1,0
116682451092928,46;52;,1,0
116682451094272,22;55;,1,0
116682451094400,23;52;,1,0
116682451094784,23;46;,1,0
116682451094976,22;44;,1,0
116683524834624,47;52;,1,0
116683524834752,44;53;,1,0
116683524836096,23;53;,1,0
116683524836288,21;52;,1,0
116683524836608,21;47;,1,0
116683524836672,23;44;,1,0
116616952840192,21;22;23;44;46;47;52;53;55;60;61;62;,1,0
116660825281980,,0,0
116660909168055,,0,1
116659902535040,55;60;,0,1
116660774950398,,1,0
116660942722548,,0,1
116659902535104,52;62;,1,0
116659902536960,23;62;,1,0
116659902537152,22;60;,1,0
116659902537472,22;55;,1,0
116659902537600,23;52;,1,0
116667267732792,,0,0
116667284510007,,0,0
116666344985856,55;56;,0,1
116667150292476,,0,0
116667351619056,,0,0
116666344986048,48;60;,0,1
116666344987648,23;60;,0,1
116666344988096,20;56;,0,1
116666344988160,20;55;,0,1
116666344988416,23;48;,0,1
116668224034110,,1,0
116668458915120,,0,0
116667418727680,48;62;,1,0
116668291143096,,0,0
116668358251956,,0,1
116667418727808,52;56;,0,1
116667418729472,20;62;,0,1
116667418729728,22;56;,0,1
116667418729984,22;52;,0,1
116667418730368,20;48;,1,0
116669532656943,,0,1
116668492469504,47;62;,1,0
116669499102702,,0,1
116668492469696,46;60;,0,1
116668492471168,23;60;,1,0
116668492471232,20;62;,1,0
116668492472064,23;46;,1,0
116668492472192,20;47;,1,0
116673726961071,,0,1
116672787436928,47;56;,0,1
116673827624424,,0,0
116672787436992,40;62;,1,0
116672787438080,23;62;,1,0
116672787438528,22;56;,0,1
116672787439104,22;47;,0,1
116672787439488,23;40;,1,0
116676948186414,,0,0
116676008662272,46;56;,0,1
116677015295400,,0,0
116676008662400,40;60;,0,1
116676008663552,22;60;,0,1
116676008663936,20;56;,0,1
116676008664576,20;46;,0,1
116676008664832,22;40;,0,1
116677082404096,46;55;,0,1
116677082404224,47;52;,0,1
116677082405760,20;55;,0,1
116677082405824,22;52;,1,0
116677082406144,22;47;,1,0
116677082406336,20;46;,0,1
116681377371520,40;55;,0,1
116681377371584,46;48;,0,1
116681377372672,22;55;,0,1
116681377373056,23;48;,0,1
116681377373184,23;46;,0,1
116681377373632,22;40;,0,1
116683524855040,47;48;,0,1
116683524855232,40;52;,0,1
116683524856320,23;52;,0,1
116683524856768,20;48;,0,1
116683524856832,20;47;,0,1
116683524857088,23;40;,0,1
116616952860672,20;22;23;40;46;47;48;52;55;56;60;62;,0.833333,0.166667
116660825285949,,0,0
116660925949239,,0,1
116659902539008,55;61;,0,1
116660791731708,,0,0
116660909172213,,1,0
116659902539200,53;60;,1,0
116659902541120,23;60;,1,0
116659902541248,20;61;,0,1
116659902541568,23;53;,1,0
116659902541632,20;55;,0,1
116665120253304,,0,0
116665137030519,,0,1
116664197506368,55;56;,0,1
116665002812925,,0,1
116665220916720,,0,0
116664197506496,48;61;,0,1
116664197508096,23;61;,0,1
116664197508544,21;56;,0,1
116664197508608,21;55;,0,1
116664197508928,23;48;,0,1
116668307924280,,0,0
116668358255925,,1,0
116667418731776,53;56;,1,0
116668224038268,,0,0
116668425364848,,0,0
116667418731840,48;60;,0,1
116667418733568,21;60;,0,1
116667418733888,20;56;,1,0
116667418734080,20;53;,0,1
116667418734336,21;48;,0,1
116669499106671,,0,1
116668492473664,47;60;,0,1
116669515884012,,1,0
116668492473792,44;61;,1,0
116668492475136,23;61;,1,0
116668492475328,21;60;,0,1
116668492476160,21;47;,0,1
116668492476224,23;44;,1,0
116674800706863,,0,1
116673861182720,47;56;,0,1
116674867815912,,0,0
116673861182912,40;60;,0,1
116673861184000,23;60;,0,1
116673861184448,20;56;,0,1
116673861185024,20;47;,0,1
116673861185280,23;40;,0,1
116677032076584,,0,0
116676008666368,40;61;,0,1
116676948190572,,0,1
116676008666432,44;56;,0,1
116676008667648,20;61;,0,1
116676008667904,21;56;,0,1
116676008668672,21;44;,0,1
116676008668992,20;40;,0,1
116677082408192,47;53;,1,0
116677082408256,44;55;,0,1
116677082409728,21;55;,1,0
116677082409920,20;53;,1,0
116677082410304,20;47;,1,0
116677082410432,21;44;,1,0
116681377375552,47;48;,0,1
116681377375680,40;53;,1,0
116681377376768,23;53;,1,0
116681377377216,21;48;,0,1
116681377377280,21;47;,0,1
116681377377600,23;40;,1,0
116682451117312,40;55;,0,1
116682451117504,44;48;,1,0
116682451118592,20;55;,0,1
116682451118848,23;48;,1,0
116682451119104,23;44;,0,1
116682451119552,20;40;,0,1
116616952864768,20;21;23;40;44;47;48;53;55;56;60;61;,0.833333,0.166667
116660791735614,,1,0
116660942730549,,1,0
116659902543104,53;62;,1,0
116660774958525,,0,1
116660925953460,,0,1
116659902543232,52;61;,0,1
116659902545152,22;61;,1,0
116659902545216,20;62;,1,0
116659902545728,22;52;,1,0
116659902545792,20;53;,1,0
116665002816894,,1,0
116665237697904,,0,0
116664197510464,48;62;,1,0
116665086703032,,0,0
116665137034677,,1,0
116664197510528,53;56;,1,0
116664197512192,21;62;,0,1
116664197512512,22;56;,1,0
116664197512704,22;53;,0,1
116664197513088,21;48;,1,0
116667150300477,,0,0
116667368404272,,0,0
116666344994048,48;61;,0,1
116667217409400,,0,0
116667284518260,,0,0
116666344994112,52;56;,0,1
116666344995840,20;61;,0,1
116666344996096,21;56;,0,1
116666344996352,21;52;,0,1
116666344996672,20;48;,0,1
116669515887918,,0,1
116668492477696,46;61;,0,1
116669532665196,,1,0
116668492477760,44;62;,1,0
116668492479232,21;62;,1,0
116668492479360,20;61;,0,1
116668492480320,20;46;,0,1
116668492480384,21;44;,1,0
116673726969198,,0,1
116672787445056,46;56;,0,1
116673810855336,,0,0
116672787445120,40;61;,0,1
116672787446272,22;61;,0,1
116672787446656,21;56;,0,1
116672787447296,21;46;,0,1
116672787447616,22;40;,0,1
116674901374248,,0,0
116673861186816,40;62;,1,0
116674800711084,,1,0
116673861186944,44;56;,1,0
116673861188096,20;62;,0,1
116673861188352,22;56;,1,0
116673861189120,22;44;,0,1
116673861189504,20;40;,1,0
116677082412352,46;52;,0,1
116677082412416,44;53;,1,0
116677082413824,22;53;,1,0
116677082413952,21;52;,1,0
116677082414336,21;46;,1,0
116677082414400,22;44;,1,0
116682451121408,46;48;,0,1
116682451121536,40;52;,0,1
116682451122688,22;52;,0,1
116682451123072,20;48;,0,1
116682451123200,20;46;,0,1
116682451123456,22;40;,0,1
116683524863232,40;53;,1,0
116683524863296,44;48;,1,0
116683524864512,20;53;,0,1
116683524864768,21;48;,1,0
116683524865024,21;44;,0,1
116683524865344,20;40;,1,0
116616952868864,20;21;22;40;44;46;48;52;53;56;61;62;,0.833333,0.166667
116659902565696,15;62;,1,0
116659902565824,14;61;,1,0
116659902566208,14;55;,1,0
116659902566272,15;53;,1,0
116666345016320,15;61;,0,1
116666345016768,13;56;,0,1
116666345016832,13;55;,0,1
116666345017152,15;48;,0,1
116667418758144,13;62;,0,1
116667418758464,14;56;,1,0
116667418758656,14;53;,0,1
116667418759040,13;48;,1,0
116668492499840,15;61;,1,0
116668492499904,13;62;,1,0
116668492500800,15;46;,1,0
116668492500864,13;47;,1,0
116673861208576,15;62;,1,0
116673861209024,14;56;,0,1
116673861209600,14;47;,0,1
116673861209984,15;40;,1,0
116676008692224,14;61;,0,1
116676008692608,13;56;,0,1
116676008693248,13;46;,0,1
116676008693568,14;40;,0,1
116677082434432,13;55;,1,0
116677082434496,14;53;,1,0
116677082434880,14;47;,1,0
116677082435008,13;46;,1,0
116682451143168,14;55;,0,1
116682451143552,15;48;,0,1
116682451143680,15;46;,0,1
116682451144128,14;40;,0,1
116683524884992,15;53;,1,0
116683524885440,13;48;,0,1
116683524885504,13;47;,0,1
116683524885824,15;40;,1,0
116616952889344,13;14;15;40;46;47;48;53;55;56;61;62;,0.833333,0.166667
116664197536768,15;62;,1,0
116664197537216,14;56;,0,1
116664197537280,14;55;,0,1
116664197537664,15;48;,1,0
116666345020672,15;56;,0,1
116666345020864,8;60;,0,1
116666345020928,15;52;,0,1
116666345021184,8;55;,0,1
116667418762240,14;60;,0,1
116667418762496,8;62;,1,0
116667418763008,14;48;,0,1
116667418763136,8;52;,1,0
116668492503808,15;62;,1,0
116668492504000,14;60;,1,0
116668492504832,14;47;,1,0
116668492504960,15;44;,1,0
116672787471232,15;56;,0,1
116672787471296,8;62;,1,0
116672787471872,15;46;,0,1
116672787472256,8;47;,1,0
116676008696576,14;56;,0,1
116676008696704,8;60;,0,1
116676008697344,14;44;,0,1
116676008697600,8;46;,0,1
116677082438400,14;55;,1,0
116677082438528,15;52;,1,0
116677082438912,15;46;,1,0
116677082439104,14;44;,1,0
116681377405824,8;55;,0,1
116681377405888,14;48;,0,1
116681377405952,14;47;,0,1
116681377406400,8;46;,0,1
116683524889344,15;48;,1,0
116683524889536,8;52;,1,0
116683524889600,15;44;,1,0
116683524889856,8;47;,1,0
116616952893440,8;14;15;44;46;47;48;52;55;56;60;62;,1,0
116659902573824,15;61;,1,0
116659902574016,13;60;,1,0
116659902574336,13;55;,1,0
116659902574400,15;52;,1,0
116664197541184,15;56;,1,0
116664197541312,8;61;,1,0
116664197541376,15;53;,0,1
116664197541696,8;55;,0,1
116667418766592,13;56;,0,1
116667418766656,8;60;,1,0
116667418766848,13;52;,0,1
116667418767104,8;53;,0,1
116672787474944,15;61;,1,0
116672787475392,13;56;,0,1
116672787475968,13;47;,0,1
116672787476288,15;40;,1,0
116673861217024,15;56;,1,0
116673861217216,8;60;,1,0
116673861217792,15;44;,0,1
116673861218048,8;47;,0,1
116676008700416,13;60;,0,1
116676008700672,8;61;,1,0
116676008701696,13;40;,0,1
116676008701760,8;44;,0,1
116677082442496,15;53;,1,0
116677082442688,13;52;,1,0
116677082443008,13;47;,1,0
116677082443072,15;44;,1,0
116681377409536,13;55;,0,1
116681377409984,8;53;,1,0
116681377410368,8;47;,1,0
116681377410496,13;40;,0,1
116682451151360,15;52;,1,0
116682451151616,8;55;,1,0
116682451152128,15;40;,1,0
116682451152320,8;44;,1,0
116616952897536,8;13;15;40;44;47;52;53;55;56;60;61;,0.833333,0.166667
116659902577920,13;62;,1,0
116659902577984,14;60;,1,0
116659902578432,14;53;,1,0
116659902578560,13;52;,1,0
116664197544960,14;61;,0,1
116664197545280,8;62;,1,0
116664197545792,14;48;,0,1
116664197545856,8;53;,1,0
116666345028608,13;60;,0,1
116666345028864,8;61;,0,1
116666345029376,13;48;,0,1
116666345029440,8;52;,0,1
116668492512000,14;61;,1,0
116668492512128,13;60;,1,0
116668492513024,13;46;,1,0
116668492513088,14;44;,1,0
116672787479040,13;62;,0,1
116672787479424,8;61;,1,0
116672787480384,8;46;,0,1
116672787480448,13;40;,1,0
116673861220864,14;60;,0,1
116673861221120,8;62;,1,0
116673861222144,14;40;,0,1
116673861222272,8;44;,1,0
116681377413632,14;53;,1,0
116681377414016,13;48;,0,1
116681377414144,13;46;,0,1
116681377414464,14;40;,1,0
116682451155712,14;48;,1,0
116682451155840,8;52;,1,0
116682451155968,14;44;,0,1
116682451156224,8;46;,0,1
116683524897280,13;52;,0,1
116683524897536,8;53;,1,0
116683524898048,13;40;,0,1
116683524898112,8;44;,1,0
116616952901632,8;13;14;40;44;46;48;52;53;60;61;62;,1,0
116672787550016,15;22;,1,0
116672787550080,13;23;,1,0
116673861291776,14;23;,0,1
116673861291904,15;20;,1,0
116676008775424,13;22;,0,1
116676008775488,14;20;,0,1
116681377484096,14;23;,1,0
116681377484224,13;22;,0,1
116682451225856,15;22;,1,0
116682451226048,14;20;,0,1
116683524967680,13;23;,0,1
116683524967744,15;20;,1,0
116616952971264,13;14;15;20;22;23;52;53;55;60;61;62;,1,0
116668492599104,14;23;,1,0
116668492599168,15;21;,1,0
116673861307904,15;22;,0,1
116673861308288,8;23;,1,0
116676008791552,14;21;,0,1
116676008791872,8;22;,1,0
116677082533184,15;22;,1,0
116677082533312,14;21;,1,0
116682451241984,14;23;,0,1
116682451242432,8;22;,1,0
116683524983808,15;21;,1,0
116683524984128,8;23;,1,0
116616952987648,8;14;15;21;22;23;48;53;55;56;61;62;,1,0
116668492607232,13;23;,1,0
116668492607296,15;20;,1,0
116672787574272,15;21;,0,1
116672787574592,8;23;,1,0
116676008799744,13;20;,0,1
116676008800000,8;21;,0,1
116677082541312,15;21;,1,0
116677082541504,13;20;,1,0
116681377508352,13;23;,0,1
116681377508800,8;21;,1,0
116682451250176,15;20;,0,1
116682451250432,8;23;,1,0
116616952995840,8;13;15;20;21;23;48;52;55;56;60;61;,0.833333,0.166667
116668492611328,14;21;,1,0
116668492611456,13;20;,1,0
116672787578368,13;22;,0,1
116672787578752,8;21;,1,0
116673861320192,14;20;,0,1
116673861320448,8;22;,1,0
116677082545408,13;22;,1,0
116677082545472,14;20;,1,0
116681377512448,14;21;,0,1
116681377512768,8;22;,1,0
116683524996096,13;20;,0,1
116683524996352,8;21;,1,0
116616952999936,8;13;14;20;21;22;48;52;53;56;60;62;,1,0
116664197648192,14;23;,0,1
116664197648256,15;21;,1,0
116666345131776,13;23;,0,1
116666345131840,15;20;,0,1
116667418873600,14;21;,0,1
116667418873728,13;20;,0,1
116616953004032,13;14;15;20;21;23;44;46;47;60;61;62;,0.5,0.5
116659902697280,15;22;,1,0
116659902697344,13;23;,1,0
116666345147904,15;21;,0,1
116666345148224,8;23;,1,0
116667418889728,13;22;,0,1
116667418890112,8;21;,1,0
116616953020416,8;13;15;21;22;23;40;46;47;56;61;62;,1,0
116659902701312,14;23;,1,0
116659902701440,15;20;,1,0
116664197668352,15;22;,0,1
116664197668736,8;23;,1,0
116667418893824,14;20;,0,1
116667418894080,8;22;,1,0
116616953024512,8;14;15;20;22;23;40;44;47;56;60;62;,1,0
116659902709504,13;22;,1,0
116659902709568,14;20;,1,0
116664197676544,14;21;,0,1
116664197676864,8;22;,1,0
116666345160192,13;20;,0,1
116666345160448,8;21;,0,1
116616953032704,8;13;14;20;21;22;40;44;46;56;60;61;,0.833333,0.166667
116616953036800,13;14;15;20;21;22;44;46;47;52;53;55;,0.333333,0.666667
116616953053184,8;13;14;21;22;23;40;46;47;48;53;55;,1,0
116616953057280,8;14;15;20;22;23;40;44;46;48;52;55;,1,0
116616953061376,8;13;15;20;21;23;40;44;47;48;52;53;,1,0
116936776910268,,0,0
116936860796343,,0,1
116935854163328,55;60;,0,1
116936726578686,,1,0
116936894350836,,0,1
116935854163392,52;62;,1,0
116935854165248,23;62;,1,0
116935854165440,22;60;,1,0
116935854165760,22;55;,1,0
116935854165888,23;52;,1,0
116942145619257,,0,0
116942179173687,,0,0
116941222872320,55;57;,0,1
116942044956156,,0,0
116942229505521,,0,0
116941222872512,49;60;,0,1
116941222874176,23;60;,0,1
116941222874560,20;57;,0,1
116941222874688,20;55;,0,1
116941222874880,23;49;,0,1
116943118697790,,1,0
116943336801585,,0,0
116942296614144,49;62;,1,0
116943169029561,,0,0
116943252915636,,0,1
116942296614272,52;57;,0,1
116942296616000,20;62;,0,1
116942296616192,22;57;,0,1
116942296616512,22;52;,0,1
116942296616832,20;49;,1,0
116945484285231,,0,1
116944444097792,47;62;,1,0
116945450730990,,0,1
116944444097984,46;60;,0,1
116944444099456,23;60;,1,0
116944444099520,20;62;,1,0
116944444100352,23;46;,1,0
116944444100480,20;47;,1,0
116948621624751,,0,1
116947665323392,47;57;,0,1
116948705510889,,0,0
116947665323456,41;62;,1,0
116947665324608,23;62;,1,0
116947665324992,22;57;,0,1
116947665325632,22;47;,0,1
116947665325952,23;41;,1,0
116951842850094,,0,0
116950886548736,46;57;,0,1
116951893181865,,0,0
116950886548864,41;60;,0,1
116950886550080,22;60;,0,1
116950886550400,20;57;,0,1
116950886551104,20;46;,0,1
116950886551296,22;41;,0,1
116953034032384,46;55;,0,1
116953034032512,47;52;,0,1
116953034034048,20;55;,0,1
116953034034112,22;52;,1,0
116953034034432,22;47;,1,0
116953034034624,20;46;,0,1
116956255257984,41;55;,0,1
116956255258048,46;49;,0,1
116956255259200,22;55;,0,1
116956255259520,23;49;,0,1
116956255259712,23;46;,0,1
116956255260096,22;41;,0,1
116958402741504,47;49;,0,1
116958402741696,41;52;,0,1
116958402742848,23;52;,1,0
116958402743232,20;49;,0,1
116958402743360,20;47;,0,1
116958402743552,23;41;,1,0
116891830747136,20;22;23;41;46;47;49;52;55;57;60;62;,0.833333,0.166667
116935703184825,,0,0
116935736739255,,0,0
116934780437888,55;57;,0,1
116935602521598,,0,1
116935820625393,,0,0
116934780437952,49;62;,0,1
116934780439616,23;62;,0,1
116934780440000,22;57;,0,1
116934780440128,22;55;,0,1
116934780440448,23;49;,0,1
116942145635448,,0,0
116942162412663,,0,0
116941222888512,55;56;,0,1
116942028195321,,0,0
116942179190256,,0,0
116941222888896,48;57;,0,1
116941222890496,23;57;,0,1
116941222890944,17;56;,0,1
116941222891008,17;55;,0,1
116941222891072,23;48;,0,1
116943101936766,,1,0
116943336817776,,0,0
116942296630336,48;62;,1,0
116943118714296,,0,0
116943236154801,,0,0
116942296630656,49;56;,0,1
116942296632320,17;62;,0,1
116942296632384,22;56;,0,1
116942296632832,22;49;,0,1
116942296633216,17;48;,1,0
116944410559599,,0,1
116943370372160,47;62;,1,0
116944326673902,,0,0
116943370372544,46;57;,0,1
116943370374016,23;57;,0,1
116943370374080,17;62;,0,1
116943370374720,23;46;,0,1
116943370375040,17;47;,1,0
116945383638447,,0,0
116944444114304,47;56;,0,1
116945484301800,,0,0
116944444114368,40;62;,0,1
116944444115456,23;62;,0,1
116944444115904,22;56;,0,1
116944444116480,22;47;,0,1
116944444116864,23;40;,0,1
116951826089070,,0,0
116950886564928,46;56;,0,1
116951842866600,,0,0
116950886565248,40;57;,0,1
116950886566400,22;57;,0,1
116950886566784,17;56;,0,1
116950886567424,17;46;,0,1
116950886567488,22;40;,0,1
116951960306752,46;55;,0,1
116951960307072,47;49;,0,1
116951960308608,17;55;,0,1
116951960308672,22;49;,0,1
116951960308800,22;47;,0,1
116951960309184,17;46;,0,1
116953034048896,40;55;,0,1
116953034048960,46;48;,0,1
116953034050048,22;55;,0,1
116953034050432,23;48;,0,1
116953034050560,23;46;,0,1
116953034051008,22;40;,0,1
116958402757696,47;48;,0,1
116958402758080,40;49;,0,1
116958402759168,23;49;,0,1
116958402759616,17;48;,0,1
116958402759680,17;47;,0,1
116958402759744,23;40;,0,1
116891830763520,17;22;23;40;46;47;48;49;55;56;57;62;,0.333333,0.666667
116935703192700,,0,0
116935787078775,,0,1
116934780445760,55;60;,0,1
116935652861433,,0,0
116935736747508,,0,0
116934780446144,52;57;,0,1
116934780448000,23;57;,0,1
116934780448192,17;60;,0,1
116934780448320,23;52;,0,1
116934780448512,17;55;,0,1
116936776934712,,0,0
116936793711927,,0,0
116935854187776,55;56;,0,1
116936659494396,,0,0
116936860820976,,0,0
116935854187968,48;60;,0,1
116935854189568,23;60;,0,1
116935854190016,20;56;,0,1
116935854190080,20;55;,0,1
116935854190336,23;48;,0,1
116943169053816,,0,0
116943236162676,,0,1
116942296638528,52;56;,0,1
116943101945145,,0,0
116943252940080,,0,0
116942296638720,48;57;,0,1
116942296640512,20;57;,0,1
116942296640768,17;56;,0,1
116942296641024,17;52;,0,1
116942296641088,20;48;,0,1
116944326681903,,0,0
116943370380544,47;57;,0,1
116944377013737,,0,0
116943370380736,41;60;,0,1
116943370381888,23;60;,0,1
116943370382272,20;57;,0,1
116943370382912,20;47;,0,1
116943370383104,23;41;,0,1
116948604871791,,0,1
116947665347648,47;56;,0,1
116948621649384,,0,0
116947665348032,40;57;,0,1
116947665349120,23;57;,0,1
116947665349568,17;56;,0,1
116947665350144,17;47;,0,1
116947665350208,23;40;,0,1
116951893206120,,0,0
116950886573120,40;60;,0,1
116951826097449,,0,0
116950886573312,41;56;,0,1
116950886574592,17;60;,0,1
116950886574656,20;56;,0,1
116950886575616,20;41;,0,1
116950886575872,17;40;,0,1
116951960314944,47;52;,0,1
116951960315136,41;55;,0,1
116951960316480,20;55;,0,1
116951960316864,17;52;,0,1
116951960317184,17;47;,0,1
116951960317376,20;41;,0,1
116953034056960,47;48;,0,1
116953034057152,40;52;,0,1
116953034058240,23;52;,0,1
116953034058688,20;48;,0,1
116953034058752,20;47;,0,1
116953034059008,23;40;,0,1
116956255282240,40;55;,0,1
116956255282624,41;48;,0,1
116956255283712,17;55;,0,1
116956255283776,23;48;,0,1
116956255284224,23;41;,0,1
116956255284672,17;40;,0,1
116891830771712,17;20;23;40;41;47;48;52;55;56;57;60;,0,1
116935652865150,,1,0
116935820637300,,0,1
116934780449856,52;62;,1,0
116935602533820,,0,0
116935787083185,,0,0
116934780450176,49;60;,0,1
116934780451904,22;60;,0,1
116934780452096,17;62;,0,1
116934780452608,22;49;,0,1
116934780452736,17;52;,1,0
116936659498302,,0,1
116936894379312,,0,0
116935854191872,48;62;,0,1
116936726607288,,0,0
116936793716148,,0,0
116935854192000,52;56;,0,1
116935854193664,20;62;,0,1
116935854193920,22;56;,0,1
116935854194176,22;52;,0,1
116935854194560,20;48;,0,1
116942028207228,,0,0
116942229533808,,0,0
116941222900800,48;60;,0,1
116942044984632,,0,0
116942162425137,,0,0
116941222900992,49;56;,0,1
116941222902784,17;60;,0,1
116941222902848,20;56;,0,1
116941222903296,20;49;,0,1
116941222903552,17;48;,0,1
116944377017454,,0,1
116943370384448,46;60;,0,1
116944410572073,,0,0
116943370384640,41;62;,0,1
116943370385984,20;62;,0,1
116943370386304,17;60;,0,1
116943370387200,17;46;,0,1
116943370387328,20;41;,0,1
116945383650606,,0,0
116944444126464,46;56;,0,1
116945450759592,,0,0
116944444126592,40;60;,0,1
116944444127744,22;60;,0,1
116944444128128,20;56;,0,1
116944444128768,20;46;,0,1
116944444129024,22;40;,0,1
116948705539176,,0,0
116947665351744,40;62;,1,0
116948604876201,,0,0
