GameState,PossibleArrows,WinProb,TieProb
5804651163648,37;39;40;47;48;53;,1,0
5812167356416,24;30;46;47;48;55;,1,0
5813241098240,24;29;40;47;53;55;,1,0
5814314840064,29;30;40;46;48;53;,1,0
5815388581888,29;30;38;39;53;55;,1,0
5821831032832,24;29;37;39;48;55;,1,0
5822904774656,24;30;37;38;48;53;,1,0
5823978516480,29;30;37;39;46;47;,1,0
5829347225600,24;30;38;39;40;47;,1,0
5831494709248,24;29;37;38;40;46;,1,0
5798208720896,38;39;43;46;51;55;,1,0
5804651171840,35;39;40;43;48;55;,1,0
5805724913664,35;38;40;46;48;51;,1,0
5810019880960,30;31;40;46;48;55;,1,0
5813241106432,24;31;40;43;51;55;,1,0
5814314848256,24;30;43;46;48;51;,1,0
5815388590080,30;31;35;38;51;55;,1,0
5818609815552,24;30;38;39;48;55;,1,0
5821831041024,24;31;35;39;48;51;,1,0
5823978524672,30;31;35;39;43;46;,1,0
5827199750144,24;31;38;39;40;46;,1,0
5831494717440,24;30;35;38;40;43;,1,0
5798208724992,37;39;43;47;51;53;,1,0
5803577434112,35;39;40;47;48;51;,1,0
5805724917760,35;37;40;43;48;53;,1,0
5810019885056,29;31;40;47;48;53;,1,0
5812167368704,24;31;43;47;48;51;,1,0
5814314852352,24;29;40;43;51;53;,1,0
5815388594176,29;31;35;39;51;53;,0.5,0.5
5818609819648,24;31;37;39;48;53;,1,0
5822904786944,24;29;35;37;48;51;,1,0
5823978528768,29;31;35;37;43;47;,0.5,0.5
5827199754240,24;29;37;39;40;47;,1,0
5829347237888,24;31;35;39;40;43;,0.5,0.5
5772438667264,24;29;30;31;35;37;38;39;40;43;46;47;48;51;53;55;56;59;61;62;,1,0
5879661955968,60;,1,0
5879745842048,55;,1,0
5879611624384,62;,0,1
5879779396544,52;,1,0
5879527738624,62;,0,1
5879779396864,47;,1,0
5879510961600,60;,1,0
5879745842624,46;,1,0
5879510961920,55;,1,0
5879661956864,46;,1,0
5879527739264,52;,0,1
5879611625344,47;,0,1
5878739206144,46;47;52;55;60;62;,1,0
5882883181312,59;,1,0
5882950290176,55;,0,1
5882816072640,60;,1,0
5882967067584,51;,1,0
5882748964032,60;,1,0
5882967067840,47;,1,0
5882698632640,59;,1,0
5882950290880,44;,0,1
5882698632896,55;,1,0
5882883182272,44;,1,0
5882748964608,51;,1,0
5882816073472,47;,1,0
5881960431616,44;47;51;55;59;60;,1,0
5883889814272,62;,0,1
5884074363648,51;,0,1
5883906591616,59;,1,0
5884024032128,52;,0,1
5883772374208,62;,0,1
5884074364096,44;,0,1
5883805928704,59;,1,0
5884024032512,46;,0,1
5883805929152,52;,1,0
5883906592448,46;,1,0
5883772374912,51;,0,1
5883889815424,44;,0,1
5883034173440,44;46;51;52;59;62;,1,0
5889325631872,59;,1,0
5889392740736,55;,1,0
5889258523072,62;,0,1
5889443072448,51;,1,0
5889443073216,39;,1,0
5889392741824,38;,1,0
5889325633216,38;,1,0
5889258524544,39;,0,1
5888402882560,38;39;51;55;59;62;,1,0
5891473115328,60;,1,0
5891557001408,55;,1,0
5891422783936,59;,1,0
5891540224448,52;,1,0
5891540225280,39;,1,0
5891557002688,35;,1,0
5891422785216,39;,1,0
5891473116928,35;,1,0
5890550366208,35;39;52;55;59;60;,1,0
5892496525504,62;,0,1
5892664297664,52;,0,1
5892479748480,60;,1,0
5892630743424,51;,1,0
5892630744256,38;,1,0
5892664298752,35;,0,1
5892479749888,38;,1,0
5892496527232,35;,0,1
5891624108032,35;38;51;52;60;62;,1,0
5896925710720,47;,1,0
5896959265216,44;,0,1
5896959265536,39;,0,1
5896925711296,38;,1,0
5895919075328,38;39;44;47;60;62;,1,0
5898033006784,47;,0,1
5897982675392,46;,1,0
5897982675840,39;,1,0
5898033007552,35;,0,1
5896992817152,35;39;46;47;59;62;,1,0
5901220677824,46;,1,0
5901203900800,44;,1,0
5901203901184,38;,1,0
5901220678528,35;,1,0
5900214042624,35;38;44;46;59;60;,1,0
5904509009920,38;39;44;46;52;55;,1,0
5905582751744,35;38;46;47;51;55;,1,0
5907730235392,35;39;44;47;51;52;,0.5,0.5
5876440746880,59;,1,0
5876507855744,55;,0,1
5876373638080,62;,0,1
5876558187456,51;,1,0
5876306529472,62;,0,1
5876558187712,47;,1,0
5876289752512,59;,1,0
5876507856320,46;,0,1
5876289752768,55;,1,0
5876440747712,46;,1,0
5876306530176,51;,0,1
5876373639040,47;,0,1
5875517997056,46;47;51;55;59;62;,1,0
5882883197632,56;,1,0
5882899974848,55;,0,1
5882765757376,59;,1,0
5882950306752,48;,1,0
5882748980224,59;,1,0
5882950306816,47;,1,0
5882681871808,56;,1,0
5882899975616,43;,0,1
5882681871872,55;,1,0
5882883198464,43;,1,0
5882748980928,48;,1,0
5882765758144,47;,1,0
5881960448000,43;47;48;55;56;59;,1,0
5883839498944,62;,0,1
5884074379968,48;,1,0
5883889830784,56;,1,0
5883973716864,51;,0,1
5883755613184,62;,1,0
5884074380288,43;,1,0
5883805945024,56;,1,0
5883973717184,46;,0,1
5883805945344,51;,1,0
5883889831424,46;,1,0
5883755614080,48;,1,0
5883839500160,43;,0,1
5883034189824,43;46;48;51;56;62;,1,0
5888251906432,56;,1,0
5888268683648,55;,0,1
5888134465984,62;,0,1
5888369347008,48;,1,0
5888369347584,39;,1,0
5888268684736,38;,0,1
5888251907584,38;,1,0
5888134467456,39;,0,1
5887329157120,38;39;48;55;56;62;,1,0
5891473131520,59;,1,0
5891540240384,55;,1,0
5891406023104,56;,1,0
5891489909184,51;,1,0
5891489909952,39;,1,0
5891540241856,32;,1,0
5891406024192,39;,1,0
5891473133248,32;,1,0
5890550382592,32;39;51;55;56;59;,1,0
5892479764480,62;,1,0
5892664313856,51;,1,0
5892429433216,59;,1,0
5892613982592,48;,1,0
5892613983232,38;,1,0
5892664315072,32;,1,0
5892429434560,38;,1,0
5892479766400,32;,1,0
5891624124416,32;38;48;51;59;62;,1,0
5893687724416,47;,0,1
5893738056128,43;,0,1
5893738056384,39;,0,1
5893687724992,38;,0,1
5892697866240,38;39;43;47;59;62;,1,0
5896959281152,47;,1,0
5896858618304,46;,0,1
5896858618752,39;,0,1
5896959282112,32;,1,0
5895919091712,32;39;46;47;56;62;,1,0
5901203916800,46;,1,0
5901153585536,43;,1,0
5901153585856,38;,1,0
5901203917696,32;,1,0
5900214059008,32;38;43;46;56;59;,1,0
5901287800832,38;39;43;46;51;55;,0.5,0.5
5904509026304,32;38;46;47;48;55;,1,0
5907730251776,32;39;43;47;48;51;,1,0
5876440754880,60;,1,0
5876524640960,55;,0,1
5876390423488,59;,1,0
5876507864000,52;,0,1
5876306537728,59;,1,0
5876507864320,47;,0,1
5876239429056,60;,1,0
5876524641728,43;,0,1
5876306538176,52;,1,0
5876390424256,47;,1,0
5876239429376,55;,1,0
5876440755968,43;,1,0
5875518005248,43;47;52;55;59;60;,1,0
5879661980416,56;,1,0
5879678757632,55;,0,1
5879544540096,60;,1,0
5879745866688,48;,1,0
5879527762944,60;,1,0
5879745866752,47;,1,0
5879477431744,56;,1,0
5879678758336,44;,0,1
5879477431808,55;,1,0
5879661981184,44;,1,0
5879527763712,48;,1,0
5879544540928,47;,1,0
5878739230720,44;47;48;55;56;60;,1,0
5883906616000,56;,1,0
5883973724864,52;,0,1
5883839507200,59;,0,1
5884024056576,48;,1,0
5883772398592,59;,1,0
5884024056832,44;,1,0
5883755621632,56;,1,0
5883973725440,43;,0,1
5883755621888,52;,1,0
5883906616832,43;,1,0
5883772399296,48;,1,0
5883839508160,44;,0,1
5883034198016,43;44;48;52;56;59;,1,0
5888251914240,60;,1,0
5888335800320,55;,1,0
5888201583040,56;,1,0
5888268691904,52;,0,1
5888268692736,39;,0,1
5888335801792,32;,1,0
5888201584128,39;,1,0
5888251916032,32;,1,0
5887329165312,32;39;52;55;56;60;,1,0
5889325656256,56;,1,0
5889342433472,55;,0,1
5889208216000,59;,1,0
5889392765376,48;,1,0
5889392765952,39;,1,0
5889342434752,35;,0,1
5889325657600,35;,1,0
5889208217280,39;,1,0
5888402907136,35;39;48;55;56;59;,1,0
5892496549888,59;,1,0
5892613990400,52;,1,0
5892429441216,60;,0,1
5892630767808,48;,1,0
5892630768640,35;,1,0
5892613991680,32;,1,0
5892496551616,32;,1,0
5892429442816,35;,0,1
5891624132608,32;35;48;52;59;60;,1,0
5893704509632,47;,0,1
5893687732672,44;,0,1
5893687732992,39;,0,1
5893704510400,35;,0,1
5892697874432,35;39;44;47;59;60;,0.5,0.5
5897982699520,47;,1,0
5897932368320,43;,0,1
5897932368576,39;,0,1
5897982700480,32;,1,0
5896992841728,32;39;43;47;56;59;,1,0
5901220702208,43;,1,0
5901153593536,44;,0,1
5901220702912,32;,1,0
5901153594112,35;,0,1
5900214067200,32;35;43;44;56;60;,1,0
5901287809024,35;39;43;44;52;55;,0,1
5904509034496,32;39;44;47;48;52;,1,0
5905582776320,32;35;43;47;48;55;,1,0
5876390427328,62;,0,1
5876558199488,52;,0,1
5876373650304,60;,1,0
5876524645248,51;,1,0
5876289764544,60;,1,0
5876524645568,46;,1,0
5876239432960,62;,0,1
5876558200064,43;,0,1
5876289765120,51;,1,0
5876373651200,46;,1,0
5876239433600,52;,0,1
5876390428544,43;,0,1
5875518009344,43;46;51;52;60;62;,1,0
5879544544000,62;,0,1
5879779425024,48;,1,0
5879611652992,56;,1,0
5879678761856,52;,0,1
5879477435392,62;,1,0
5879779425280,44;,1,0
5879510990080,56;,1,0
5879678762240,46;,0,1
5879510990336,52;,1,0
5879611653632,46;,1,0
5879477436288,48;,1,0
5879544545152,44;,0,1
5878739234816,44;46;48;52;56;62;,1,0
5882765769408,60;,1,0
5882967096000,48;,1,0
5882816101120,56;,1,0
5882899987200,51;,0,1
5882681883648,60;,1,0
5882967096320,43;,1,0
5882698661056,56;,1,0
5882899987648,44;,0,1
5882698661376,51;,1,0
5882816101888,44;,1,0
5882681884416,48;,1,0
5882765770496,43;,1,0
5881960460288,43;44;48;51;56;60;,1,0
5888201586688,62;,1,0
5888369358848,52;,1,0
5888134478208,60;,1,0
5888335804800,48;,1,0
5888335805440,38;,1,0
5888369360128,32;,1,0
5888134479616,38;,1,0
5888201588608,32;,1,0
5887329169408,32;38;48;52;60;62;,1,0
5889208219840,62;,0,1
5889443100864,48;,1,0
5889258551680,56;,1,0
5889342437760,51;,1,0
5889443101696,35;,1,0
5889342438592,38;,1,0
5889258552832,38;,1,0
5889208221568,35;,0,1
5888402911232,35;38;48;51;56;62;,1,0
5891406034944,60;,1,0
5891557029888,51;,1,0
5891422812352,56;,1,0
5891489921216,52;,0,1
5891557031104,32;,1,0
5891489922304,35;,0,1
5891422813696,35;,1,0
5891406036736,32;,1,0
5890550394880,32;35;51;52;56;60;,1,0
5893738068160,44;,0,1
5893704513920,43;,0,1
5893704514240,38;,0,1
5893738068736,35;,0,1
5892697878528,35;38;43;44;60;62;,1,0
5896925739008,46;,1,0
5896858630528,44;,0,1
5896858630912,38;,0,1
5896925739904,32;,1,0
5895919104000,32;38;44;46;56;60;,1,0
5898033035264,43;,1,0
5897932372160,46;,0,1
5898033035968,32;,1,0
5897932372864,35;,0,1
5896992845824,32;35;43;46;56;62;,1,0
5901287813120,35;38;44;46;51;52;,0.5,0.5
5905582780416,32;38;43;46;48;51;,1,0
5907730264064,32;35;43;44;48;52;,1,0
5872145795968,59;,1,0
5872212904832,55;,1,0
5872078687168,62;,1,0
5872263236544,51;,1,0
5872011578560,62;,1,0
5872263236800,47;,1,0
5871994801600,59;,1,0
5872212905408,46;,1,0
5871994801856,55;,1,0
5872145796800,46;,1,0
5872011579264,51;,1,0
5872078688128,47;,1,0
5871223046144,46;47;51;55;59;62;,1,0
5874293279424,60;,1,0
5874377165504,55;,1,0
5874242948032,59;,1,0
5874360388544,52;,1,0
5874159062272,59;,1,0
5874360388864,47;,1,0
5874091953600,60;,1,0
5874377166272,43;,1,0
5874159062720,52;,1,0
5874242948800,47;,1,0
5874091953920,55;,1,0
5874293280512,43;,1,0
5873370529792,43;47;52;55;59;60;,1,0
5875316689600,62;,0,1
5875484461760,52;,0,1
5875299912576,60;,1,0
5875450907520,51;,1,0
5875216026816,60;,1,0
5875450907840,46;,1,0
5875165695232,62;,0,1
5875484462336,43;,0,1
5875216027392,51;,1,0
5875299913472,46;,1,0
5875165695872,52;,0,1
5875316690816,43;,0,1
5874444271616,43;46;51;52;60;62;,1,0
5888369364224,31;,1,0
5888335809984,30;,1,0
5888251924224,30;,1,0
5888201592704,31;,1,0
5887329173504,30;31;52;55;60;62;,1,0
5891557035200,31;,1,0
5891540258240,28;,1,0
5891473149632,28;,1,0
5891406040832,31;,1,0
5890550398976,28;31;51;55;59;60;,1,0
5892664331456,28;,1,0
5892613999872,30;,1,0
5892496559808,30;,1,0
5892479782784,28;,1,0
5891624140800,28;30;51;52;59;62;,1,0
5896925744000,31;,1,0
5896959298496,28;,1,0
5895919108096,28;31;46;47;60;62;,1,0
5898033040064,31;,1,0
5897982708672,30;,1,0
5896992849920,30;31;43;47;59;62;,1,0
5901220711104,30;,1,0
5901203934080,28;,1,0
5900214075392,28;30;43;46;59;60;,1,0
5904509042688,28;30;46;47;52;55;,1,0
5905582784512,30;31;43;46;51;55;,1,0
5907730268160,28;31;43;47;51;52;,1,0
5867850840960,60;,1,0
5867934727040,55;,0,1
5867800509376,62;,0,1
5867968281536,52;,0,1
5867716623616,62;,0,1
5867968281856,47;,0,1
5867699846592,60;,1,0
5867934727616,46;,0,1
5867699846912,55;,1,0
5867850841856,46;,1,0
5867716624256,52;,0,1
5867800510336,47;,0,1
5866928091136,46;47;52;55;60;62;,1,0
5874293291776,56;,1,0
5874310068992,55;,0,1
5874175851456,60;,0,1
5874377178048,48;,1,0
5874159074304,60;,1,0
5874377178112,47;,1,0
5874108743104,56;,1,0
5874310069696,44;,0,1
5874108743168,55;,1,0
5874293292544,44;,1,0
5874159075072,48;,1,0
5874175852288,47;,0,1
5873370542080,44;47;48;55;56;60;,1,0
5875249593088,62;,0,1
5875484474112,48;,0,1
5875316702080,56;,1,0
5875383810944,52;,0,1
5875182484480,62;,0,1
5875484474368,44;,0,1
5875216039168,56;,1,0
5875383811328,46;,0,1
5875216039424,52;,1,0
5875316702720,46;,1,0
5875182485376,48;,0,1
5875249594240,44;,0,1
5874444283904,44;46;48;52;56;62;,1,0
5889443118080,31;,1,0
5889342455232,30;,0,1
5889325678080,30;,1,0
5889208237952,31;,0,1
5888402927616,30;31;48;55;56;62;,1,0
5891489938688,31;,0,1
5891557047744,24;,1,0
5891422830080,31;,1,0
5891473161984,24;,1,0
5890550411264,24;31;52;55;56;60;,1,0
5892630789120,30;,1,0
5892664343808,24;,0,1
5892429463296,30;,0,1
5892496572288,24;,0,1
5891624153088,24;30;48;52;60;62;,1,0
5893738085120,31;,0,1
5893704530880,30;,0,1
5892697894912,30;31;44;47;60;62;,0,1
5897932389248,31;,0,1
5898033052608,24;,0,1
5896992862208,24;31;46;47;56;62;,1,0
5901153614592,30;,0,1
5901220723584,24;,1,0
5900214087680,24;30;44;46;56;60;,1,0
5901287829504,30;31;44;46;52;55;,0,1
5905582796800,24;30;46;47;48;55;,1,0
5907730280448,24;31;44;47;48;52;,0.5,0.5
5867850853120,59;,1,0
5867917961984,55;,0,1
5867783744448,60;,1,0
5867934739392,51;,1,0
5867716635840,60;,1,0
5867934739648,47;,1,0
5867666304448,59;,1,0
5867917962688,44;,0,1
5867666304704,55;,1,0
5867850854080,44;,1,0
5867716636416,51;,1,0
5867783745280,47;,1,0
5866928103424,44;47;51;55;59;60;,1,0
5872145820352,56;,1,0
5872162597568,55;,1,0
5872028380096,59;,1,0
5872212929472,48;,1,0
5872011602944,59;,1,0
5872212929536,47;,1,0
5871944494528,56;,1,0
5872162598336,43;,1,0
5871944494592,55;,1,0
5872145821184,43;,1,0
5872011603648,48;,1,0
5872028380864,47;,1,0
5871223070720,43;47;48;55;56;59;,1,0
5875249605312,60;,0,1
5875450931904,48;,1,0
5875299937024,56;,1,0
5875383823104,51;,0,1
5875165719552,60;,1,0
5875450932224,43;,1,0
5875182496960,56;,1,0
5875383823552,44;,0,1
5875182497280,51;,1,0
5875299937792,44;,1,0
5875165720320,48;,1,0
5875249606400,43;,0,1
5874444296192,43;44;48;51;56;60;,1,0
5888335834112,31;,1,0
5888268725696,28;,0,1
5888251948544,28;,1,0
5888134508288,31;,1,0
5887329198080,28;31;48;55;56;60;,1,0
5889342467264,31;,1,0
5889392799168,24;,1,0
5889258581504,31;,1,0
5889325690560,24;,1,0
5888402939904,24;31;51;55;56;59;,1,0
5892614024192,28;,1,0
5892630801600,24;,1,0
5892429475520,28;,1,0
5892479807232,24;,1,0
5891624165376,24;28;48;51;59;60;,1,0
5893704542912,31;,0,1
5893687765952,28;,0,1
5892697907200,28;31;43;47;59;60;,1,0
5896858659584,31;,0,1
5896925768640,24;,1,0
5895919132672,24;31;44;47;56;60;,1,0
5901153626816,28;,1,0
5901203958528,24;,1,0
5900214099968,24;28;43;44;56;59;,1,0
5901287841792,28;31;43;44;51;55;,1,0
5904509067264,24;28;44;47;48;55;,1,0
5905582809088,24;31;43;47;48;51;,1,0
5867783748352,62;,0,1
5867968297728,51;,0,1
5867800525696,59;,1,0
5867917966208,52;,0,1
5867666308288,62;,0,1
5867968298176,44;,0,1
5867699862784,59;,1,0
5867917966592,46;,0,1
5867699863232,52;,1,0
5867800526528,46;,1,0
5867666308992,51;,0,1
5867783749504,44;,0,1
5866928107520,44;46;51;52;59;62;,1,0
5872028383936,62;,0,1
5872263264960,48;,1,0
5872078715776,56;,1,0
5872162601856,51;,1,0
5871944498176,62;,1,0
5872263265280,43;,1,0
5871994830016,56;,1,0
5872162602176,46;,1,0
5871994830336,51;,1,0
5872078716416,46;,1,0
5871944499072,48;,1,0
5872028385152,43;,0,1
5871223074816,43;46;48;51;56;62;,1,0
5874242976448,56;,1,0
5874310085312,52;,0,1
5874175867648,59;,0,1
5874360417024,48;,1,0
5874108759040,59;,1,0
5874360417280,44;,1,0
5874091982080,56;,1,0
5874310085888,43;,0,1
5874091982336,52;,1,0
5874242977280,43;,1,0
5874108759744,48;,1,0
5874175868608,44;,0,1
5873370558464,43;44;48;52;56;59;,1,0
5888369392640,28;,1,0
5888268729600,30;,0,1
5888201620992,30;,1,0
5888134512512,28;,0,1
5887329202176,28;30;48;52;56;62;,1,0
5889392802816,30;,1,0
5889443134656,24;,1,0
5889208254144,30;,1,0
5889258585984,24;,0,1
5888402944000,24;30;48;51;59;62;,1,0
5891489955008,28;,1,0
5891540286720,24;,1,0
5891406069248,28;,1,0
5891422846656,24;,1,0
5890550427648,24;28;51;52;56;59;,1,0
5893738101440,28;,0,1
5893687769856,30;,0,1
5892697911296,28;30;43;44;59;62;,0.5,0.5
5896959326976,24;,0,1
5896858663808,28;,0,1
5895919136768,24;28;44;46;56;62;,1,0
5897932405440,30;,0,1
5897982737280,24;,1,0
5896992878592,24;30;43;46;56;59;,1,0
5901287845888,28;30;43;46;51;52;,1,0
5904509071360,24;30;44;46;48;52;,1,0
5907730296832,24;28;43;44;48;51;,1,0
5871877405696,62;,1,0
5872263281664,39;,1,0
5871860628928,56;,1,0
5872162618816,38;,1,0
5871860628992,55;,1,0
5872145841664,38;,1,0
5871877406592,48;,1,0
5872028401536,39;,0,1
5871223091200,38;39;48;55;56;62;,1,0
5874024889600,56;,1,0
5874310102272,39;,0,1
5873907449280,60;,0,1
5874377211328,32;,1,0
5874024889856,52;,1,0
5874242993664,39;,1,0
5873907449600,55;,0,1
5874293325568,32;,1,0
5873370574848,32;39;52;55;56;60;,1,0
5875081853952,60;,1,0
5875450952704,38;,1,0
5874981190912,62;,0,1
5875484507392,32;,0,1
5875081854720,48;,1,0
5875249626880,38;,0,1
5874981191552,52;,0,1
5875316735872,32;,0,1
5874444316672,32;38;48;52;60;62;,1,0
5876558249216,31;,0,1
5876524694976,30;,0,1
5876440809216,30;,1,0
5876390477696,31;,0,1
5875518058496,30;31;52;55;60;62;,0.5,0.5
5882967145472,31;,1,0
5882900037056,28;,0,1
5882883259904,28;,1,0
5882765819648,31;,1,0
5881960509440,28;31;48;55;56;60;,1,0
5884074441728,28;,1,0
5883973778688,30;,0,1
5883906670080,30;,1,0
5883839561600,28;,0,1
5883034251264,28;30;48;52;56;62;,1,0
5892697927680,28;31;38;39;60;62;,0.5,0.5
5896992894976,30;31;32;39;56;62;,1,0
5900214120448,28;30;32;38;56;60;,1,0
5901287862272,28;30;38;39;52;55;,1,0
5905582829568,30;31;32;38;48;55;,1,0
5907730313216,28;31;32;39;48;52;,1,0
5867582442688,62;,0,1
5867968318656,39;,0,1
5867565665728,59;,1,0
5867917987264,38;,0,1
5867565665984,55;,1,0
5867850878656,38;,1,0
5867582443392,51;,0,1
5867783769984,39;,0,1
5866928128000,38;39;51;55;59;62;,1,0
5874024893440,59;,1,0
5874360437760,39;,1,0
5873957785024,56;,1,0
5874310106560,35;,0,1
5873957785088,55;,1,0
5874293329408,35;,1,0
5874024894144,48;,1,0
5874175889088,39;,0,1
5873370578944,35;39;48;55;56;59;,1,0
5875031526400,62;,0,1
5875484511232,35;,0,1
5875081858240,56;,1,0
5875383848128,38;,0,1
5875081858560,51;,1,0
5875299962368,38;,1,0
5875031527296,48;,0,1
5875249631104,35;,0,1
5874444320768,35;38;48;51;56;62;,1,0
5879779478528,31;,1,0
5879678815680,30;,0,1
5879662038528,30;,1,0
5879544598400,31;,0,1
5878739288064,30;31;48;55;56;62;,1,0
5882900040896,31;,0,1
5882950372800,24;,0,1
5882816155136,31;,1,0
5882883264192,24;,1,0
5881960513536,24;31;51;55;56;59;,1,0
5884024114176,30;,1,0
5884074446016,24;,0,1
5883839565504,30;,0,1
5883889897344,24;,0,1
5883034255360,24;30;48;51;59;62;,1,0
5892697931776,30;31;35;39;59;62;,0,1
5895919157248,24;31;38;39;56;62;,1,0
5900214124544,24;30;35;38;56;59;,1,0
5901287866368,30;31;35;38;51;55;,0,1
5904509091840,24;30;38;39;48;55;,1,0
5907730317312,24;31;35;39;48;51;,0.5,0.5
5867582450944,59;,1,0
5867917995264,39;,0,1
5867515342272,60;,1,0
5867934772672,35;,0,1
5867582451392,52;,1,0
5867800555200,39;,1,0
5867515342592,55;,1,0
5867850886912,35;,1,0
5866928136192,35;39;52;55;59;60;,1,0
5871877418176,56;,1,0
5872162630848,39;,1,0
5871759977920,59;,1,0
5872212962752,32;,1,0
5871877418496,51;,1,0
5872078745088,39;,1,0
5871759978176,55;,1,0
5872145854144,32;,1,0
5871223103488,32;39;51;55;56;59;,1,0
5874981203136,60;,0,1
5875450965184,32;,1,0
5875031534848,56;,1,0
5875383856384,35;,0,1
5875031535104,52;,1,0
5875316747776,35;,1,0
5874981203712,51;,0,1
5875299970816,32;,1,0
5874444328960,32;35;51;52;56;60;,1,0
5876524707008,31;,1,0
5876507930048,28;,0,1
5876440821440,28;,1,0
5876373712640,31;,1,0
5875518070784,28;31;51;55;59;60;,1,0
5879678823680,31;,0,1
5879745932736,24;,1,0
5879611715072,31;,1,0
5879662046976,24;,1,0
5878739296256,24;31;52;55;56;60;,1,0
5883973790912,28;,0,1
5884024122624,24;,0,1
5883889905152,28;,1,0
5883906682560,24;,1,0
5883034263552,24;28;51;52;56;59;,1,0
5895919165440,28;31;32;39;56;60;,1,0
5896992907264,24;31;35;39;56;59;,1,0
5900214132736,24;28;32;35;59;60;,1,0
5901287874560,28;31;35;39;51;52;,0.5,0.5
5904509100032,24;28;32;39;52;55;,1,0
5905582841856,24;31;32;35;51;55;,1,0
5867565677760,60;,1,0
5867934776512,38;,1,0
5867515346176,62;,0,1
5867968331008,35;,0,1
5867565678336,51;,1,0
5867783782144,38;,1,0
5867515346816,52;,0,1
5867800559488,35;,0,1
5866928140288,35;38;51;52;60;62;,1,0
5871860644864,59;,1,0
5872212966400,38;,1,0
5871759981760,62;,1,0
5872263298240,32;,1,0
5871860645568,48;,1,0
5872028417728,38;,1,0
5871759982464,51;,1,0
5872078749568,32;,1,0
5871223107584,32;38;48;51;59;62;,1,0
5873957796864,60;,1,0
5874377227264,35;,1,0
5873907465472,59;,1,0
5874360450304,32;,1,0
5873907465920,52;,1,0
5874243010240,32;,1,0
5873957797632,48;,1,0
5874175901440,35;,0,1
5873370591232,32;35;48;52;59;60;,1,0
5876558265536,28;,1,0
5876507933952,30;,0,1
5876390493888,30;,1,0
5876373716864,28;,0,1
5875518074880,28;30;51;52;59;62;,1,0
5879745936384,30;,1,0
5879779491072,24;,1,0
5879544610560,30;,1,0
5879611719552,24;,0,1
5878739300352,24;30;48;52;60;62;,1,0
5882950384640,28;,1,0
5882967162048,24;,1,0
5882765835968,28;,1,0
5882816167680,24;,1,0
5881960525824,24;28;48;51;59;60;,1,0
5892697944064,28;30;35;38;59;60;,1,0
5895919169536,24;28;32;38;60;62;,1,0
5896992911360,24;30;32;35;59;62;,1,0
5904509104128,28;30;32;38;48;52;,1,0
5905582845952,24;30;35;38;48;51;,1,0
5907730329600,24;28;32;35;51;52;,1,0
5871860649664,47;,1,0
5872011644608,38;,1,0
5871877427072,43;,1,0
5871944535936,39;,1,0
5871223111680,38;39;43;47;59;62;,1,0
5874024910528,44;,1,0
5874108796608,39;,1,0
5873957801728,47;,1,0
5874159128320,35;,1,0
5873370595328,35;39;44;47;59;60;,1,0
5875081875200,43;,1,0
5875165761280,38;,1,0
5875031543680,44;,0,1
5875182538624,35;,0,1
5874444337152,35;38;43;44;60;62;,1,0
5879527837440,30;,1,0
5879477505920,31;,1,0
5878739304448,30;31;44;47;60;62;,1,0
5882749062848,28;,1,0
5882681954048,31;,1,0
5881960529920,28;31;43;47;59;60;,1,0
5883772473024,30;,1,0
5883755696000,28;,1,0
5883034271744,28;30;43;44;59;62;,1,0
5887329239040,28;31;38;39;60;62;,1,0
5888402980864,30;31;35;39;59;62;,1,0
5891624206336,28;30;35;38;59;60;,1,0
5904509108224,28;30;38;39;44;47;,1,0
5905582850048,30;31;35;38;43;47;,1,0
5907730333696,28;31;35;39;43;44;,1,0
5867565694720,47;,1,0
5867716689664,38;,1,0
5867582472064,44;,0,1
5867666358144,39;,0,1
5866928156672,38;39;44;47;60;62;,1,0
5871877438976,46;,1,0
5871994879488,39;,1,0
5871759998848,47;,1,0
5872011657088,32;,1,0
5871223123968,32;39;46;47;56;62;,1,0
5875081887232,44;,1,0
5875182550528,38;,1,0
5874981224192,46;,0,1
5875216105216,32;,1,0
5874444349440,32;38;44;46;56;60;,1,0
5876289847040,31;,1,0
5876306624384,28;,0,1
5875518091264,28;31;46;47;60;62;,1,0
5882698743296,31;,1,0
5882749075200,24;,1,0
5881960542208,24;31;44;47;56;60;,1,0
5883806039552,28;,1,0
5883772485504,24;,0,1
5883034284032,24;28;44;46;56;62;,1,0
5888402993152,24;31;38;39;56;62;,1,0
5890550476800,28;31;32;39;56;60;,1,0
5891624218624,24;28;32;38;60;62;,1,0
5901287895040,28;31;38;39;44;46;,1,0
5905582862336,24;31;32;38;46;47;,1,0
5907730345984,24;28;32;39;44;47;,1,0
5867582475968,46;,1,0
5867699916480,39;,1,0
5867515367296,47;,0,1
5867716693888,35;,0,1
5866928160768,35;39;46;47;59;62;,1,0
5874024926720,43;,1,0
5874092035584,39;,1,0
5873907486400,47;,1,0
5874159144640,32;,1,0
5873370611712,32;39;43;47;56;59;,1,0
5875031559680,46;,1,0
5875216109056,35;,1,0
5874981228416,43;,0,1
5875165777792,32;,0,1
5874444353536,32;35;43;46;56;62;,1,0
5876306628288,30;,1,0
5876239519616,31;,0,1
5875518095360,30;31;43;47;59;62;,1,0
5879511076352,31;,1,0
5879527853952,24;,0,1
5878739320832,24;31;46;47;56;62;,1,0
5883755712000,30;,1,0
